Invoice date,Amount line,Product ID,Account Name,Billing Addresses,Category,Year,Month,Quarter
2023-01-09,145.26,0012,"tapestry, inc.","New York City, New York",Manufacturing,2023,1,1
2023-01-09,32.0,0012,"tapestry, inc.","New York City, New York",Manufacturing,2023,1,1
2023-01-09,371.7,0012,"tapestry, inc.","New York City, New York",Manufacturing,2023,1,1
2023-01-09,145.2,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-09,90.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-09,84.6,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-09,22.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,11.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,6.75,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,9.0,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,15.75,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,18.0,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,11.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,9.0,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,11.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,74.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,11.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,20.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,11.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,29.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,15.75,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,40.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,17.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,41.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,6.75,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,13.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,11.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,13.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,18.0,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,13.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,11.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-09,9.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,94.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,17.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,16.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,27.0,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,17.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,8.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,16.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-10,80.28,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-10,52.92,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-10,88.2,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-10,13.0,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-10,34.0,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-10,15.75,0102,charter communications,"Stamford, Connecticut",Tooling,2023,1,1
2023-01-10,67.5,0102,charter communications,"Stamford, Connecticut",Tooling,2023,1,1
2023-01-10,31.5,0102,charter communications,"Stamford, Connecticut",Tooling,2023,1,1
2023-01-10,13.5,0102,charter communications,"Stamford, Connecticut",Tooling,2023,1,1
2023-01-10,22.5,0102,charter communications,"Stamford, Connecticut",Tooling,2023,1,1
2023-01-10,17.25,0102,charter communications,"Stamford, Connecticut",Tooling,2023,1,1
2023-01-10,8.25,0102,charter communications,"Stamford, Connecticut",Tooling,2023,1,1
2023-01-10,23.0,0102,charter communications,"Stamford, Connecticut",Tooling,2023,1,1
2023-01-11,305.63,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,463.73,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,61.32,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,61.32,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,58.4,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,52.56,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,418.0,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,86.72,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,281.84,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,61.32,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,58.4,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,211.2,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,84.68,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,49.28,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,224.4,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-11,67.16,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-12,151.64,0016,merck & co.,"Kenilworth, New Jersey",Manufacturing,2023,1,1
2023-01-12,20.0,0016,merck & co.,"Kenilworth, New Jersey",Manufacturing,2023,1,1
2023-01-12,71.91,0016,merck & co.,"Kenilworth, New Jersey",Manufacturing,2023,1,1
2023-01-12,145.86,0016,merck & co.,"Kenilworth, New Jersey",Manufacturing,2023,1,1
2023-01-12,71.91,0016,merck & co.,"Kenilworth, New Jersey",Manufacturing,2023,1,1
2023-01-12,10.0,0016,ameriprise financial,"Minneapolis, Minnesota",Manufacturing,2023,1,1
2023-01-12,32.0,0012,verisk,"Jersey City, New Jersey",Manufacturing,2023,1,1
2023-01-12,40.0,0012,verisk,"Jersey City, New Jersey",Manufacturing,2023,1,1
2023-01-12,32.0,0012,verisk,"Jersey City, New Jersey",Manufacturing,2023,1,1
2023-01-12,104.52,0012,verisk,"Jersey City, New Jersey",Manufacturing,2023,1,1
2023-01-12,68.12,0012,verisk,"Jersey City, New Jersey",Manufacturing,2023,1,1
2023-01-12,68.12,0012,verisk,"Jersey City, New Jersey",Manufacturing,2023,1,1
2023-01-12,1026.0,0012,"nvr, inc.","Reston, Virginia",Manufacturing,2023,1,1
2023-01-12,1035.0,0012,"nvr, inc.","Reston, Virginia",Manufacturing,2023,1,1
2023-01-12,205.2,0012,"nvr, inc.","Reston, Virginia",Manufacturing,2023,1,1
2023-01-12,64.0,0012,ameriprise financial,"Minneapolis, Minnesota",Manufacturing,2023,1,1
2023-01-12,256.0,0012,marsh mclennan,"New York City, New York",Manufacturing,2023,1,1
2023-01-12,245.7,0012,expedia group,"Seattle, Washington",Manufacturing,2023,1,1
2023-01-12,907.2,0012,expedia group,"Seattle, Washington",Manufacturing,2023,1,1
2023-01-12,132.48,0012,expedia group,"Seattle, Washington",Manufacturing,2023,1,1
2023-01-12,180.0,0012,expedia group,"Seattle, Washington",Manufacturing,2023,1,1
2023-01-12,180.0,0012,expedia group,"Seattle, Washington",Manufacturing,2023,1,1
2023-01-12,1514.7,0012,expedia group,"Seattle, Washington",Manufacturing,2023,1,1
2023-01-12,16.0,0012,expedia group,"Seattle, Washington",Manufacturing,2023,1,1
2023-01-12,80.1,0012,expedia group,"Seattle, Washington",Manufacturing,2023,1,1
2023-01-12,271.8,0012,"nasdaq, inc.","New York City, New York",Manufacturing,2023,1,1
2023-01-13,6.75,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-13,23.0,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-13,41.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-13,13.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-13,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-13,11.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-13,9.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-13,10.86,0102,western digital,"San Jose, California",Tooling,2023,1,1
2023-01-13,3.62,0102,western digital,"San Jose, California",Tooling,2023,1,1
2023-01-13,11.78,0102,western digital,"San Jose, California",Tooling,2023,1,1
2023-01-13,27.18,0102,western digital,"San Jose, California",Tooling,2023,1,1
2023-01-13,6.75,0102,masco,"Livonia, Michigan",Tooling,2023,1,1
2023-01-13,27.0,0102,masco,"Livonia, Michigan",Tooling,2023,1,1
2023-01-13,56.25,0102,masco,"Livonia, Michigan",Tooling,2023,1,1
2023-01-13,36.0,0102,masco,"Livonia, Michigan",Tooling,2023,1,1
2023-01-13,22.5,0102,masco,"Livonia, Michigan",Tooling,2023,1,1
2023-01-13,42.75,0102,masco,"Livonia, Michigan",Tooling,2023,1,1
2023-01-13,18.0,0102,masco,"Livonia, Michigan",Tooling,2023,1,1
2023-01-13,75.0,0102,masco,"Livonia, Michigan",Tooling,2023,1,1
2023-01-13,4.5,0102,masco,"Livonia, Michigan",Tooling,2023,1,1
2023-01-13,11.5,0102,masco,"Livonia, Michigan",Tooling,2023,1,1
2023-01-13,70.59,0102,equinix,"Redwood City, California",Tooling,2023,1,1
2023-01-13,138.6,0102,kraft heinz,"Chicago, Illinois; Pittsburgh, Pennsylvania",Tooling,2023,1,1
2023-01-13,88.0,0103,dte energy,"Detroit, Michigan",Tooling,2023,1,1
2023-01-13,168.0,0103,dte energy,"Detroit, Michigan",Tooling,2023,1,1
2023-01-13,35.75,0103,dte energy,"Detroit, Michigan",Tooling,2023,1,1
2023-01-13,103.5,0103,dte energy,"Detroit, Michigan",Tooling,2023,1,1
2023-01-13,88.0,0103,dte energy,"Detroit, Michigan",Tooling,2023,1,1
2023-01-13,55.0,0103,dte energy,"Detroit, Michigan",Tooling,2023,1,1
2023-01-13,11.0,0103,dte energy,"Detroit, Michigan",Tooling,2023,1,1
2023-01-13,110.5,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-13,1.17,0101,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-13,1.76,0101,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-13,8.8,0101,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-13,2.93,0101,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-13,11.18,0101,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-13,6.48,0101,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-13,12.33,0101,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-13,103.16,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-13,63.36,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-13,210.21,0103,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-16,68.0,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-16,26.0,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-16,38.92,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-16,89.32,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-16,26.0,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-16,90.36,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-16,72.72,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-16,37.26,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-16,280.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-16,30.85,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-16,84.24,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-16,37.02,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-16,30.85,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-16,37.1,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-16,25.83,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-16,18.45,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-16,14.82,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-16,75.0,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,150.0,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,89.25,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,37.5,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,37.5,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,56.25,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,120.0,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,36.0,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,36.0,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,37.5,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,37.5,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,37.5,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,67.5,0011,ibm,"Armonk, New York",Manufacturing,2023,1,1
2023-01-16,80.0,0012,ameren,"St. Louis, Missouri",Manufacturing,2023,1,1
2023-01-16,300.0,0012,ameren,"St. Louis, Missouri",Manufacturing,2023,1,1
2023-01-16,64.0,0012,ameren,"St. Louis, Missouri",Manufacturing,2023,1,1
2023-01-17,286.0,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-17,211.86,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-17,55.48,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-17,70.08,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-17,64.24,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-17,84.68,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-17,448.8,0103,ralph lauren corporation,"New York City, New York",Tooling,2023,1,1
2023-01-17,592.0,0013,w. w. grainger,"Lake Forest, Illinois",Manufacturing,2023,1,1
2023-01-17,96.18,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-17,34.0,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-17,83.16,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-17,83.16,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-17,34.0,0014,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-17,90.36,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-17,177.84,0012,steel dynamics,"Fort Wayne, Indiana",Manufacturing,2023,1,1
2023-01-18,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,13.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,6.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,6.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,9.75,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,49.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,11.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,11.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,31.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,27.0,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,25.0,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,5.75,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,8.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,6.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,14.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,2.25,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,9.0,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,6.75,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,9.0,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,4.5,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,5.75,0102,agilent technologies,"Santa Clara, California",Tooling,2023,1,1
2023-01-18,166.5,0012,jacobs solutions,"Dallas, Texas",Manufacturing,2023,1,1
2023-01-18,317.7,0012,jacobs solutions,"Dallas, Texas",Manufacturing,2023,1,1
2023-01-18,477.0,0012,jacobs solutions,"Dallas, Texas",Manufacturing,2023,1,1
2023-01-18,430.2,0012,jacobs solutions,"Dallas, Texas",Manufacturing,2023,1,1
2023-01-18,307.8,0012,jacobs solutions,"Dallas, Texas",Manufacturing,2023,1,1
2023-01-18,599.4,0012,jacobs solutions,"Dallas, Texas",Manufacturing,2023,1,1
2023-01-18,630.0,0012,jacobs solutions,"Dallas, Texas",Manufacturing,2023,1,1
2023-01-18,176.22,0012,"nvr, inc.","Reston, Virginia",Manufacturing,2023,1,1
2023-01-18,900.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-18,330.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-18,36.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-18,56.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-18,420.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-18,264.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-18,592.0,0013,w. w. grainger,"Lake Forest, Illinois",Manufacturing,2023,1,1
2023-01-19,109.99,0016,merck & co.,"Kenilworth, New Jersey",Manufacturing,2023,1,1
2023-01-19,162.86,0016,merck & co.,"Kenilworth, New Jersey",Manufacturing,2023,1,1
2023-01-19,764.1,0012,bank of america,"Charlotte, North Carolina",Manufacturing,2023,1,1
2023-01-19,1287.0,0012,bank of america,"Charlotte, North Carolina",Manufacturing,2023,1,1
2023-01-19,241.6,0016,netflix,"Los Gatos, California",Manufacturing,2023,1,1
2023-01-19,54.0,0016,netflix,"Los Gatos, California",Manufacturing,2023,1,1
2023-01-19,64.0,0012,netflix,"Los Gatos, California",Manufacturing,2023,1,1
2023-01-19,30.0,0101,boeing,"Arlington, Virginia",Tooling,2023,1,1
2023-01-19,50.8,0101,genuine parts company,"Atlanta, Georgia",Tooling,2023,1,1
2023-01-19,11.23,0101,genuine parts company,"Atlanta, Georgia",Tooling,2023,1,1
2023-01-19,22.46,0101,genuine parts company,"Atlanta, Georgia",Tooling,2023,1,1
2023-01-19,20.0,0101,genuine parts company,"Atlanta, Georgia",Tooling,2023,1,1
2023-01-19,40.0,0101,genuine parts company,"Atlanta, Georgia",Tooling,2023,1,1
2023-01-19,40.0,0101,genuine parts company,"Atlanta, Georgia",Tooling,2023,1,1
2023-01-19,40.0,0101,genuine parts company,"Atlanta, Georgia",Tooling,2023,1,1
2023-01-19,40.0,0101,genuine parts company,"Atlanta, Georgia",Tooling,2023,1,1
2023-01-19,22.46,0101,genuine parts company,"Atlanta, Georgia",Tooling,2023,1,1
2023-01-19,31.2,0101,genuine parts company,"Atlanta, Georgia",Tooling,2023,1,1
2023-01-19,34.64,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,34.6,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,43.19,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,30.85,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,81.72,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,30.85,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,129.75,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,104.89,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,94.74,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,73.71,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,78.95,0103,biogen,"Cambridge, Massachusetts",Tooling,2023,1,1
2023-01-19,231.88,0016,henry schein,"Melville, New York",Manufacturing,2023,1,1
2023-01-19,5.5,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,10.29,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,9.15,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,2.2,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,8.8,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,38.5,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,3.3,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,13.23,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,3.67,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,8.82,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,56.54,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,6.62,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,5.14,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,18.78,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,22.08,0102,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,30.03,0103,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,42.9,0103,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,21.42,0103,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,48.78,0103,tractor supply,"Brentwood, Tennessee",Tooling,2023,1,1
2023-01-19,36.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,28.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,90.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,280.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,174.6,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,75.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,75.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,150.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,125.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,62.5,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,75.0,0103,ibm,"Armonk, New York",Tooling,2023,1,1
2023-01-19,62.5,0103,ibm,"Armonk, New York",Tooling,2023,1,1
